"origem","NM_ORGAO_SUPERIOR","zscore","total","media"
1200427,"MINISTERIO DO DESENV. SOCIAL E COMBATE A FOME",1,13277,13277
1200427,"MINISTERIO DO DESENVOLVIMENTO AGRARIO",0.707106781186548,12173,7051.5
1200435,"MINISTÉRIO DA AGRICULTURA,PECUARIA E ABASTECIMENTO",-0.707106781186548,16184,25218
1200435,"MINISTERIO DA DEFESA",0.707106781186548,53893,33668.5
1200435,"MINISTERIO DA SAUDE",-0.0325261223085909,36519,37213.75
1200435,"MINISTERIO DO DESENVOLVIMENTO AGRARIO",-0.837300117429222,8346,26415.25
1200450,"MINISTÉRIO DA AGRICULTURA,PECUARIA E ABASTECIMENTO",0.638835333882884,49988,36563
1200450,"MINISTERIO DA DEFESA",0.707106781186547,148011,117848
1200450,"MINISTERIO DA INTEGRACAO NACIONAL",1,13190,13190
1200450,"MINISTERIO DA SAUDE",1.46664751696608,32139,18512.75
1200450,"MINISTERIO DAS CIDADES",-0.0236343824205802,34066,34581.1428571429
1200450,"MINISTERIO DO DESENVOLVIMENTO AGRARIO",2.34686755029679,50337,14355.125
1200450,"MINISTERIO DO ESPORTE",-0.447112415409175,12605,15184.5
1200500,"MINISTERIO DA DEFESA",0.707106781186548,117659,69405.5
1200500,"MINISTERIO DA INTEGRACAO NACIONAL",-0.707106781186547,8855,12817
1200500,"MINISTERIO DA SAUDE",1.7884694878788,50664,23410
1200500,"MINISTERIO DAS CIDADES",2.02806534311363,175654,47963
1200500,"MINISTERIO DO DESENVOLVIMENTO AGRARIO",1.00621556782219,12173,7308.66666666667
1200500,"MINISTERIO DO ESPORTE",0.707106781186548,66083,37706
1200609,"MINISTERIO DA DEFESA",0.707106781186548,219300,146915
1200609,"MINISTÉRIO DA PESCA E AQUICULTURA",0.707106781186547,18580,16882.5
1200609,"MINISTERIO DA SAUDE",2.11162876539485,80422,32461.1428571429
1200609,"MINISTERIO DAS CIDADES",1.46228061490086,57883,29080.2
1200609,"MINISTERIO DO DESENVOLVIMENTO AGRARIO",0.707106781186548,49786,33282.5
1200609,"MINISTERIO DO ESPORTE",-0.558374449054147,5509,8613.8
1200708,"MINISTÉRIO DA AGRICULTURA,PECUARIA E ABASTECIMENTO",2.02898724927805,32286,13714.8571428571
1200708,"MINISTERIO DA DEFESA",0.152732786403045,136339,128032.4
1200708,"MINISTERIO DA SAUDE",0.63651361607328,63538,40685.25
1200708,"MINISTERIO DAS CIDADES",-0.219033061206756,27735,35168.8333333333
1200708,"MINISTERIO DO ESPORTE",2.40305594616535,56144,17379.5
1200708,"MINISTERIO DO TURISMO",-0.614303487866028,16184,35521
1200708,"Presidencia da República",1,10067,10067
1200807,"MINISTÉRIO DA AGRICULTURA,PECUARIA E ABASTECIMENTO",-0.0710277799631841,32492,34752.3333333333
1200807,"MINISTERIO DA DEFESA",1,200027,200027
1200807,"MINISTERIO DA SAUDE",1.60213817383121,37908,16877
1200807,"MINISTERIO DAS CIDADES",-0.744306304266605,11417,48784.125
1200807,"MINISTERIO DO DESENVOLVIMENTO AGRARIO",0.707106781186547,12173,7339
1200807,"MINISTERIO DO ESPORTE",-0.540872796050123,9635,11898.4
1200807,"MINISTERIO DO TURISMO",-0.0255947666060856,16184,16449.5714285714
1300029,"MINISTERIO DA DEFESA",1,24346,24346
1300029,"MINISTERIO DO ESPORTE",0.467419042777659,21328,17251.8
1300060,"MINISTERIO DA DEFESA",1,33558,33558
1300086,"MINISTERIO DA DEFESA",1,18162,18162
1300086,"MINISTERIO DO ESPORTE",1.81313229951067,42656,21897
1300102,"MINISTERIO DO ESPORTE",0.115700123236085,21328,19958.7142857143
1300144,"MINISTÉRIO DA AGRICULTURA,PECUARIA E ABASTECIMENTO",0.403297656686715,32368,25656.5
1300144,"MINISTERIO DA DEFESA",-0.707106781186548,54601,88468
1300144,"MINISTERIO DO DESENVOLVIMENTO AGRARIO",-0.707106781186548,14723,29219
1300201,"MINISTERIO DA DEFESA",-0.258030897685763,22560,31002.5
1300201,"MINISTERIO DA SAUDE",-0.227491022890449,16779,19585.4285714286
1300201,"MINISTERIO DO ESPORTE",-0.334274371013002,21328,28111.6
1300300,"MINISTÉRIO DA AGRICULTURA,PECUARIA E ABASTECIMENTO",0.954034666746002,32062,27045
1300300,"MINISTERIO DA DEFESA",0.394283871837384,172362,131117.666666667
1300300,"MINISTERIO DA SAUDE",0.831715186752822,16779,10946.8333333333
1300300,"MINISTERIO DAS CIDADES",0.863475224117708,46958,34078.2
1300300,"MINISTERIO DO DESENVOLVIMENTO AGRARIO",1.38655413037294,24346,11683.8
1300409,"MINISTERIO DO ESPORTE",-0.318496750754353,21328,23165.2
1300508,"MINISTERIO DO ESPORTE",1.14420627973149,21328,17012.75
1300607,"MINISTERIO DA DEFESA",-0.707106781186548,18162,35459.5
1300607,"MINISTERIO DO ESPORTE",1.47493273521701,27126,12626.6
1300631,"MINISTERIO DA DEFESA",1,63769,63769
1300680,"MINISTERIO DA DEFESA",1,18162,18162
1300680,"MINISTERIO DO ESPORTE",-0.209318440368607,21328,24622
1300706,"MINISTERIO DO ESPORTE",0.194906076381026,21328,20390.8
1300805,"MINISTERIO DA DEFESA",1.15469998379909,99514,52387.3333333333
1300805,"MINISTERIO DA SAUDE",-0.648151141820979,4155,6693.6
1300805,"MINISTERIO DAS CIDADES",-0.458902321913199,44098,55385.6666666667
1300839,"MINISTERIO DO ESPORTE",0.696197072422112,21328,16091.5
1300904,"MINISTERIO DA DEFESA",1,61815,61815
1300904,"MINISTERIO DO ESPORTE",0.707106781186548,21328,15481.5
1301001,"MINISTERIO DO DESENVOLVIMENTO AGRARIO",0.707106781186547,55242,39782.5
1301001,"MINISTERIO DO ESPORTE",0.707106781186547,21328,16322.5
1301100,"MINISTERIO DA DEFESA",1,23563,23563
1301100,"MINISTERIO DAS CIDADES",-0.794040682223457,5569,33680.6
1301100,"MINISTERIO DO ESPORTE",-0.0184440223317512,16184,16276.3333333333
1301159,"MINISTERIO DA DEFESA",1,73947,73947
1301159,"MINISTERIO DA SAUDE",-1.37407940136903,327,14947.1666666667
1301159,"MINISTERIO DO ESPORTE",0.707106781186548,21328,15936.5
1301209,"MINISTERIO DA DEFESA",-0.833245595176954,10097,96184.6666666667
1301308,"MINISTERIO DA DEFESA",1,28864,28864
1301308,"MINISTERIO DO ESPORTE",-0.544984228265759,9635,12022.6666666667
1301506,"MINISTERIO DO ESPORTE",1,21328,21328
1301605,"MINISTERIO DA DEFESA",-0.707106781186547,33795,103606.5
1301605,"MINISTERIO DAS CIDADES",1.72735816819509,66147,31885.5
1301654,"MINISTERIO DA DEFESA",1,69445,69445
1301654,"MINISTERIO DAS CIDADES",-0.576315085245655,18035,28322.5
1301654,"MINISTERIO DO DESENVOLVIMENTO AGRARIO",-0.724028071902396,12173,14875.3333333333
1301704,"MINISTERIO DA DEFESA",1,38207,38207
1301803,"MINISTERIO DA SAUDE",-1.14231145218206,16779,18464
1301803,"MINISTERIO DO ESPORTE",1,70922,70922
1301852,"MINISTERIO DA CULTURA",1,22690,22690
1301852,"MINISTERIO DA DEFESA",-1.15306942656834,57943,74316.6666666667
1301852,"MINISTERIO DA SAUDE",-0.707106781186547,13142,16213
1301852,"MINISTERIO DO DESENVOLVIMENTO AGRARIO",0.792470306334675,29446,23747
1301852,"MINISTERIO DO ESPORTE",-0.243027253298462,21818,28646.75
1301902,"MINISTERIO DA INTEGRACAO NACIONAL",-0.707106781186548,2,6087.5
1301951,"MINISTERIO DA DEFESA",1,61578,61578
1301951,"MINISTERIO DA SAUDE",-0.343388057575554,16779,17537.75
1301951,"MINISTERIO DO DESENVOLVIMENTO AGRARIO",-0.834297501004042,12173,20986.25
1302009,"MINISTERIO DA DEFESA",1,41619,41619
1302009,"MINISTERIO DAS CIDADES",-0.749504100027583,12136,22348.75
1302108,"MINISTERIO DA DEFESA",0.707106781186547,104070,86958
1302108,"MINISTERIO DAS CIDADES",-0.517779586918047,9983,24407.6666666667
1302108,"MINISTERIO DO ESPORTE",-0.51408810283967,18580,25144.2
1302207,"MINISTERIO DA DEFESA",1,30857,30857
1302207,"MINISTERIO DA SAUDE",-0.430939572236826,16779,21155
1302306,"MINISTERIO DA DEFESA",1,13444,13444
1302405,"MINISTERIO DA DEFESA",0.707106781186547,69846,65830.5
1302405,"MINISTERIO DA SAUDE",0.577350269189626,16779,15243.6666666667
1302405,"MINISTERIO DO ESPORTE",1.66163574733911,43123,20968.4
1302405,"MINISTERIO DO TURISMO",1.03651352625621,31661,19768.6666666667
1302504,"MINISTÉRIO DA AGRICULTURA,PECUARIA E ABASTECIMENTO",0.486898604886796,11317,9184.25
1302504,"MINISTERIO DA DEFESA",0.707106781186547,83258,70600.5
1302504,"MINISTERIO DO ESPORTE",1.75086742065926,70086,28386.6
1302504,"MINISTERIO DO TURISMO",-0.707106781186548,1373,8335.5
1302553,"MINISTERIO DA DEFESA",1,7310,7310
1302603,"JUSTICA ELEITORAL",1.12642665956133,26451,22758.3333333333
1302603,"MINISTÉRIO DA AGRICULTURA,PECUARIA E ABASTECIMENTO",-0.792891161048023,15705,193477.111111111
1302603,"MINISTERIO DA CIENCIA, TECNOLOGIA E INOVACAO",-0.657343626233629,23126,44672
1302603,"MINISTERIO DA CULTURA",-0.866557535626503,8990,116407.727272727
1302603,"MINISTERIO DA DEFESA",1,514424,514424
1302603,"MINISTERIO DA EDUCACAO",-0.581377553185616,172245,756155
1302603,"MINISTERIO DA INTEGRACAO NACIONAL",-0.838367353193752,16497,106136.6
1302603,"MINISTERIO DA JUSTICA",-0.419383185106703,180367,257548.636363636
1302603,"MINISTÉRIO DA PESCA E AQUICULTURA",0.109762221487447,56729,53203
1302603,"MINISTERIO DA SAUDE",-0.60313586269832,276681,605452.909090909
1302603,"MINISTERIO DAS CIDADES",-0.612851706746553,36996,68066.4545454545
1302603,"MINISTERIO DO DESENV,IND. E COMERCIO EXTERIOR",1.32324106615062,16552,6796.5
1302603,"MINISTERIO DO DESENV. SOCIAL E COMBATE A FOME",-0.209181917072261,54612,64394.9090909091
1302603,"MINISTERIO DO DESENVOLVIMENTO AGRARIO",-0.578868901659866,86751,243512.125
1302603,"MINISTERIO DO ESPORTE",0.933073441429727,249484,162357.727272727
1302603,"MINISTERIO DO MEIO AMBIENTE",-0.33261514864277,16679,21801.4285714286
1302603,"MINISTERIO DO TRABALHO E EMPREGO",0.425469251722661,36272,27850.1111111111
1302603,"MINISTERIO DO TURISMO",-0.0994193368891964,111120,120233.666666667
1302603,"Presidencia da República",-0.670092655951932,55151,148209
1302702,"MINISTERIO DA DEFESA",1,14727,14727
1302702,"MINISTERIO DO ESPORTE",-1.55687198117109,2334,16906.8
1302801,"MINISTERIO DA DEFESA",-0.707106781186548,18162,21866.5
1302801,"MINISTERIO DA SAUDE",-0.515685433813309,14339,17596.6
1302801,"MINISTERIO DAS CIDADES",-0.798695252497166,9983,14888.125
1302801,"MINISTERIO DO ESPORTE",-0.35676920461404,21328,31693.75
1302900,"MINISTÉRIO DA AGRICULTURA,PECUARIA E ABASTECIMENTO",-0.179531266231341,21574,24410.2
1302900,"MINISTERIO DA DEFESA",-1.13703829792181,12177,131117.666666667
1302900,"MINISTERIO DO DESENVOLVIMENTO AGRARIO",0.424887858724622,17346,12919.25
1302900,"MINISTERIO DO ESPORTE",-0.627668982186412,9635,12971.2
1302900,"MINISTERIO DO TURISMO",-0.723849994046229,8346,15359
1303007,"MINISTERIO DA DEFESA",1,65354,65354
1303007,"MINISTERIO DAS CIDADES",-0.78721558793638,16318,48271.8
1303007,"MINISTERIO DO ESPORTE",0.468661195109844,21328,18426.3333333333
1303106,"MINISTÉRIO DA AGRICULTURA,PECUARIA E ABASTECIMENTO",1.46666604231403,16184,8697.75
1303106,"MINISTERIO DA DEFESA",-0.707106781186547,28784,28824
1303106,"MINISTERIO DO DESENVOLVIMENTO AGRARIO",-1.15414883037006,16779,25610
1303106,"MINISTERIO DO ESPORTE",1.76597234380651,21328,12600.6
1303205,"MINISTERIO DA DEFESA",1,24850,24850
1303205,"MINISTERIO DO DESENVOLVIMENTO AGRARIO",1,14723,14723
1303304,"MINISTERIO DA DEFESA",1,18162,18162
1303304,"MINISTERIO DO ESPORTE",0.996364072958906,21328,15180.1428571429
1303403,"MINISTERIO DA DEFESA",1,32254,32254
1303403,"MINISTERIO DA SAUDE",-0.62257640449404,14723,34852.75
1303403,"MINISTERIO DO DESENVOLVIMENTO AGRARIO",-0.273623969886217,18162,25425.75
1303502,"MINISTERIO DA SAUDE",-0.5,16779,17405.25
1303502,"MINISTERIO DO ESPORTE",0.5,21328,21020
1303536,"MINISTERIO DA DEFESA",1,29884,29884
1303536,"MINISTERIO DA SAUDE",-0.659148302314807,11616,17879.2
1303536,"MINISTERIO DO DESENVOLVIMENTO AGRARIO",-0.598561101800377,8346,15359.5
1303536,"MINISTERIO DO ESPORTE",0.465136312624821,23191,18945.25
1303536,"Presidencia da República",1,13093,13093
1303569,"MINISTERIO DA DEFESA",1,1424,1424
1303569,"MINISTERIO DO DESENVOLVIMENTO AGRARIO",1.74663717088815,50337,22058.4
1303569,"MINISTERIO DO ESPORTE",-0.335445931603139,26220,35555.3333333333
1303601,"MINISTERIO DA DEFESA",0.0505673453953464,79289,76413.3333333333
1303601,"MINISTERIO DO ESPORTE",0.707106781186548,63984,42656
1303700,"MINISTERIO DA DEFESA",-0.462730588635593,25571,41007.3333333333
1303700,"MINISTERIO DO ESPORTE",-0.577350269189626,21328,35546.6666666667
1303809,"MINISTERIO DA DEFESA",-0.995816420462825,16779,96657
1303809,"MINISTERIO DO DESENVOLVIMENTO AGRARIO",-0.472879458536313,12173,15384
1303809,"MINISTERIO DO ESPORTE",1.12198259425029,43989,22416.8571428571
1303908,"MINISTERIO DA DEFESA",0.707106781186548,35064,29705
1303908,"MINISTERIO DO DESENVOLVIMENTO AGRARIO",-0.552546864045387,12173,27879
1303957,"MINISTERIO DA DEFESA",1,16779,16779
1303957,"MINISTERIO DO ESPORTE",0.211251339870245,19197,17664.5714285714
1304005,"MINISTERIO DA DEFESA",0.707106781186547,36402,19235.5
1304062,"MINISTÉRIO DA AGRICULTURA,PECUARIA E ABASTECIMENTO",-0.468968186595048,16676,27554.2857142857
1304062,"MINISTERIO DA CULTURA",1,8380,8380
1304062,"MINISTERIO DA DEFESA",1,28526,28526
1304062,"MINISTERIO DAS CIDADES",-0.783218537147016,19929,53689.5
1304104,"MINISTERIO DO ESPORTE",-0.707106781186547,21328,33522
1304203,"MINISTÉRIO DA AGRICULTURA,PECUARIA E ABASTECIMENTO",-0.612754726160797,6959,15650
1304203,"MINISTERIO DA DEFESA",1,240397,240397
1304203,"MINISTERIO DAS CIDADES",-0.628898714018899,21396,34752.4444444444
1304237,"MINISTERIO DO ESPORTE",1.27450698827164,21328,14616
1304260,"MINISTERIO DA DEFESA",-0.707106781186548,34941,104179.5
1304260,"MINISTERIO DO ESPORTE",0.351711169617977,21328,20247
1304302,"MINISTERIO DAS CIDADES",-0.610860509127662,22049,38319.25
1304302,"MINISTERIO DO ESPORTE",-0.37678822827296,21328,27048.7
1304401,"MINISTERIO DA DEFESA",1,23682,23682
1304401,"MINISTERIO DA SAUDE",0.0167479025798953,18580,18507.4285714286
1400027,"MINISTÉRIO DA AGRICULTURA,PECUARIA E ABASTECIMENTO",0.794243031002643,64706,56611.6666666667
1400027,"MINISTERIO DA DEFESA",0.707106781186547,127228,81146
1400027,"MINISTÉRIO DA PESCA E AQUICULTURA",1,1221,1221
1400027,"MINISTERIO DA SAUDE",-0.0353102010857185,21506,21682.3333333333
1400027,"MINISTERIO DO DESENVOLVIMENTO AGRARIO",-0.498148424254135,15783,27390
1400027,"MINISTERIO DO ESPORTE",-0.679711826538373,21150,43235.5
1400027,"MINISTERIO DO TURISMO",-0.1855292967778,14133,15283
1400050,"MINISTÉRIO DA AGRICULTURA,PECUARIA E ABASTECIMENTO",-0.217369121011399,14133,15066
1400050,"MINISTERIO DA DEFESA",1,151498,151498
1400050,"MINISTÉRIO DA PESCA E AQUICULTURA",1,1854,1854
1400050,"MINISTERIO DA SAUDE",-0.802332475689951,2447,9684
1400050,"MINISTERIO DAS CIDADES",0.565821995266983,41331,29167.5714285714
1400050,"MINISTERIO DO DESENV,IND. E COMERCIO EXTERIOR",1,10924,10924
1400050,"MINISTERIO DO DESENVOLVIMENTO AGRARIO",1,27599,27599
1400050,"MINISTERIO DO ESPORTE",1.5,38198,16775.75
1400050,"MINISTERIO DO TURISMO",0.707106781186547,55866,34999.5
1400100,"MINISTÉRIO DA AGRICULTURA,PECUARIA E ABASTECIMENTO",0.719389321748773,47935,31726.8333333333
1400100,"MINISTERIO DA CIENCIA, TECNOLOGIA E INOVACAO",1,50406,50406
1400100,"MINISTERIO DA CULTURA",-1.06784902289583,6807,13746.1666666667
1400100,"MINISTERIO DA DEFESA",1,725293,725293
1400100,"MINISTERIO DA EDUCACAO",-1.13747011868522,90951,164916
1400100,"MINISTERIO DA INTEGRACAO NACIONAL",1.14497890642211,68062,41172.6666666667
1400100,"MINISTERIO DA JUSTICA",2.08013401717898,127854,33423.4285714286
1400100,"MINISTÉRIO DA PESCA E AQUICULTURA",1,19745,19745
1400100,"MINISTERIO DA SAUDE",1.72614229447269,135325,53862.5555555556
1400100,"MINISTERIO DAS CIDADES",0.614813585902325,87543,57085.4444444444
1400100,"MINISTERIO DO DESENV. SOCIAL E COMBATE A FOME",1.32312099286762,29446,14389.75
1400100,"MINISTERIO DO DESENVOLVIMENTO AGRARIO",0.707106781186548,98547,55349.5
1400100,"MINISTERIO DO ESPORTE",0.578006759001297,72235,50437.5555555556
1400100,"MINISTERIO DO TURISMO",2.21790755877169,187609,49326.1428571429
1400100,"Presidencia da República",0.707106781186548,34010,20499
1400159,"MINISTERIO DA DEFESA",1,207059,207059
1400159,"MINISTERIO DA INTEGRACAO NACIONAL",-0.707106781186547,12009,14871.5
1400175,"MINISTERIO DA DEFESA",-0.707106781186548,46382,111454
1400175,"MINISTERIO DA SAUDE",-0.935235454469155,14723,28159.5
1400175,"MINISTERIO DO DESENV,IND. E COMERCIO EXTERIOR",1,10924,10924
1400175,"MINISTERIO DO DESENVOLVIMENTO AGRARIO",-0.741709816694942,8346,12068
1400209,"MINISTERIO DA DEFESA",0.0288654868942151,93582,93363.3333333333
1400209,"MINISTÉRIO DA PESCA E AQUICULTURA",1,14821,14821
1400209,"MINISTERIO DA SAUDE",0.707106781186547,57983,47431
1400209,"MINISTERIO DO ESPORTE",1.42389303645451,40535,26544
1400233,"MINISTERIO DA DEFESA",1,180731,180731
1400233,"MINISTERIO DA INTEGRACAO NACIONAL",-1.10868094955637,7310,9452
1400233,"MINISTERIO DA SAUDE",-1.13544475452565,7229,11743
1400233,"MINISTERIO DO DESENVOLVIMENTO AGRARIO",1.36768572644825,34771,16545
1400282,"MINISTERIO DA DEFESA",1,68555,68555
1400282,"MINISTERIO DA SAUDE",-0.836380374072734,10192,13306
1400308,"MINISTERIO DA DEFESA",-0.707106781186547,68052,78588.5
1400308,"MINISTÉRIO DA PESCA E AQUICULTURA",1,7680,7680
1400308,"MINISTERIO DA SAUDE",1.27081168613795,66171,36310.75
1400308,"MINISTERIO DAS CIDADES",-0.449522256960497,20550,27531.1666666667
1400308,"MINISTERIO DO DESENV,IND. E COMERCIO EXTERIOR",1,10924,10924
1400308,"MINISTERIO DO TURISMO",-0.850302686467782,3860,12059.3333333333
1400407,"MINISTÉRIO DA AGRICULTURA,PECUARIA E ABASTECIMENTO",1.08556112542089,48111,26595.2
1400407,"MINISTERIO DA DEFESA",-0.707106781186547,62176,63765
1400407,"MINISTERIO DA INTEGRACAO NACIONAL",-0.707106781186548,14334,27896.5
1400407,"MINISTÉRIO DA PESCA E AQUICULTURA",1,1002,1002
1400407,"MINISTERIO DA SAUDE",-0.597412441104233,7580,11863.8571428571
1400456,"MINISTERIO DA DEFESA",1,69186,69186
1400456,"MINISTERIO DO ESPORTE",-0.323537771333445,7908,12555.8333333333
1400472,"MINISTÉRIO DA AGRICULTURA,PECUARIA E ABASTECIMENTO",1.36663776611449,42976,22470
1400472,"MINISTERIO DA DEFESA",1,176526,176526
1400472,"MINISTÉRIO DA PESCA E AQUICULTURA",1,7680,7680
1400472,"MINISTERIO DA SAUDE",0.707106781186547,41353,36115
1400472,"MINISTERIO DAS CIDADES",0.528466936504428,42599,31334.2
1400472,"MINISTERIO DO DESENVOLVIMENTO AGRARIO",0.707106781186548,10083,6294
1400472,"MINISTERIO DO ESPORTE",0.0306273080216209,20286,19946.5
1400472,"MINISTERIO DO TURISMO",0.00873298900298986,19442,19393
1400506,"MINISTÉRIO DA AGRICULTURA,PECUARIA E ABASTECIMENTO",1.04007163925727,35182,19849.6666666667
1400506,"MINISTERIO DA DEFESA",0.707106781186548,112477,87631.5
1400506,"MINISTÉRIO DA PESCA E AQUICULTURA",1,1627,1627
1400506,"MINISTERIO DA SAUDE",-0.442714797399735,9983,11880
1400506,"MINISTERIO DO DESENVOLVIMENTO AGRARIO",1.70789389907666,29832,14625.4
1400605,"MINISTERIO DA DEFESA",0.707106781186548,219589,141187.5
1400605,"MINISTÉRIO DA PESCA E AQUICULTURA",1,17187,17187
1400605,"MINISTERIO DA SAUDE",0.946673917063728,16779,14052
1400605,"MINISTERIO DAS CIDADES",-1.10035633820598,20549,36916.5
1400605,"MINISTERIO DO DESENVOLVIMENTO AGRARIO",1,8346,8346
1400605,"MINISTERIO DO ESPORTE",-1.43820279827952,1848,9176
1400704,"MINISTERIO DA DEFESA",-1.04319004273088,8346,17359.6666666667
1500107,"MINISTERIO DA SAUDE",-0.705337673627802,9078,39872.8333333333
1500107,"MINISTERIO DO DESENV. SOCIAL E COMBATE A FOME",1.1278325785312,15588,13823.6666666667
1500131,"MINISTÉRIO DA AGRICULTURA,PECUARIA E ABASTECIMENTO",-0.776082035970632,13048,32441.125
1500131,"MINISTERIO DO DESENVOLVIMENTO AGRARIO",-0.102466028872144,9983,10466.75
1500131,"MINISTERIO DO ESPORTE",0.116185410428748,14133,13525.25
1500206,"MINISTÉRIO DA AGRICULTURA,PECUARIA E ABASTECIMENTO",1.13589527760411,35297,17425
1500206,"MINISTERIO DO TURISMO",0.707106781186548,21892,15763.5
1500347,"MINISTERIO DA SAUDE",0.740557895689471,18162,15683.75
1500404,"MINISTERIO DA SAUDE",0.289680515788498,9130,7627.42857142857
1500404,"MINISTERIO DO DESENVOLVIMENTO AGRARIO",1,12032,12032
1500503,"MINISTERIO DA SAUDE",1.14409533157894,18162,8453
1500800,"MINISTERIO DA JUSTICA",-0.557165389925013,695,68727.8
1500800,"MINISTERIO DA SAUDE",-0.78690110671722,24062,110226.285714286
1500800,"MINISTERIO DAS CIDADES",0.862460632420017,94122,67811.4
1500800,"MINISTERIO DO ESPORTE",-0.336230680996553,54729,72570.9090909091
1500859,"MINISTERIO DAS CIDADES",-0.905943736721213,9717,32531.5
1500859,"MINISTERIO DO DESENV. SOCIAL E COMBATE A FOME",-0.577350269189626,13277,14047.3333333333
1500909,"MINISTÉRIO DA AGRICULTURA,PECUARIA E ABASTECIMENTO",-0.227807119230304,15811,17374.4
1500909,"MINISTERIO DA INTEGRACAO NACIONAL",-0.509826977799909,16779,24333.6
1500909,"MINISTÉRIO DA PESCA E AQUICULTURA",1,9983,9983
1500909,"MINISTERIO DA SAUDE",0.257520511717865,20120,18841.2
1500909,"MINISTERIO DAS CIDADES",0.936045328672685,26154,16513.6666666667
1500909,"MINISTERIO DO DESENVOLVIMENTO AGRARIO",-0.0975206868161093,25107,27879
1500909,"MINISTERIO DO TURISMO",-0.621197919502945,11282,17912.8
1500958,"MINISTERIO DA SAUDE",-0.291769085657731,25357,32278.75
1500958,"MINISTERIO DO DESENVOLVIMENTO AGRARIO",0.707106781186548,55254,29605.5
1501006,"MINISTERIO DA INTEGRACAO NACIONAL",1,16779,16779
1501006,"MINISTERIO DAS CIDADES",0.00960036194143306,16318,16180.75
1501006,"MINISTERIO DO DESENVOLVIMENTO AGRARIO",-0.561874003745667,7310,10202.25
1501204,"MINISTERIO DA SAUDE",0.709398499676282,40402,25451.6666666667
1501253,"MINISTÉRIO DA AGRICULTURA,PECUARIA E ABASTECIMENTO",-1.34785769821199,4445,16807.7142857143
1501303,"MINISTERIO DA SAUDE",-1.52724837112428,9983,33407.8571428571
1501303,"MINISTERIO DO DESENVOLVIMENTO AGRARIO",0.707106781186548,59825,50662.5
1501303,"Presidencia da República",-0.252044220352679,9140,13104.25
1501402,"MINISTÉRIO DA AGRICULTURA,PECUARIA E ABASTECIMENTO",2.62009705913977,715460,148324.888888889
1501402,"MINISTERIO DA CIENCIA, TECNOLOGIA E INOVACAO",-0.951956454988644,10228,51620.7272727273
1501402,"MINISTERIO DA CULTURA",0.767383581719957,130431,81372.5454545455
1501402,"MINISTERIO DA EDUCACAO",-0.519507765109285,202691,731903.888888889
1501402,"MINISTERIO DA JUSTICA",0.0760986927599029,248553,236578
