"n1","n2","n3","n4","n5","n6","origem","origem.nome","n1.nome","n2.nome","n3.nome"
2705804,2202729,2913457,1200435,2504801,1501105,1503044,"Floresta do Araguaia PA","Olho D'Água do Casado AL","Cocal dos Alves PI","Igrapiúna BA"
2902906,2924678,2901205,2928059,1507805,1302306,1503077,"Garrafão do Norte PA","Barra do Choça BA","Piraí do Norte BA","Anagé BA"
2605004,2900801,1703842,2612703,2915809,2902005,1503093,"Goianésia do Pará PA","Cupira PE","Alcobaça BA","Campos Lindos TO"
3162401,1501105,1500305,2611309,3113008,2202729,1503101,"Gurupá PA","São João da Ponte MG","Bagre PA","Afuá PA"
2606606,2704104,2102150,2607653,2111748,2702355,1503200,"Igarapé-Açu PA","Ibimirim PE","Lagoa da Canoa AL","Brejo de Areia MA"
1506203,1500404,2211100,1300805,2709202,2702900,1503309,"Igarapé-Miri PA","Salinópolis PA","Alenquer PA","União PI"
2204550,2205151,2505006,2406304,2304608,2209971,1503408,"Inhangapi PA","Guaribas PI","Jacobina do Piauí PI","Cubati PB"
1500206,2901205,1503077,1302306,1505700,2902906,1503457,"Ipixuna do Pará PA","Acará PA","Anagé BA","Garrafão do Norte PA"
2615805,1303304,1303601,2209658,2104081,2205565,1503507,"Irituia PA","Tupanatinga PE","Novo Aripuanã AM","Santa Isabel do Rio Negro AM"
2802908,1304203,1507300,2606408,2612505,2905206,1503606,"Itaituba PA","Itabaiana SE","Tefé AM","São Félix do Xingu PA"
1302405,1502954,2933505,1505486,2803005,2931806,1503705,"Itupiranga PA","Lábrea AM","Eldorado dos Carajás PA","Wenceslau Guimarães BA"
1504455,4105201,5102603,3166105,1508159,5003157,1503754,"Jacareacanga PA","Medicilândia PA","Cerro Azul PR","Campinápolis MT"
2931905,2929305,2922508,2305704,2906873,2605103,1503804,"Jacundá PA","Tucano BA","São Gonçalo dos Campos BA","Nazaré BA"
1505106,2613503,2312007,2928406,2105104,2928000,1503903,"Juruti PA","Óbidos PA","São José do Belmonte PE","Santana do Acaraú CE"
2310308,1501204,1504307,1507706,2902658,2707503,1504000,"Limoeiro do Ajuru PA","Parambu CE","Baião PA","Maracanã PA"
1600402,2206506,1101435,1200104,2921104,2512101,1504059,"Mãe do Rio PA","Mazagão AP","Monsenhor Hipólito PI","Nova União RO"
1400407,3130051,3124302,1400472,3108701,3120300,1504109,"Magalhães Barata PA","Normandia RR","Icaraí de Minas MG","Espinosa MG"
2918001,2606002,2933307,2604106,2704302,1502400,1504208,"Marabá PA","Jequié BA","Garanhuns PE","Vitória da Conquista BA"
1507706,2707503,1504000,2600401,2111672,2612554,1504307,"Maracanã PA","São Sebastião da Boa Vista PA","Porto Real do Colégio AL","Limoeiro do Ajuru PA"
2111250,2107100,2909406,2102200,2612406,1302553,1504406,"Marapanim PA","São José dos Basílios MA","Morros MA","Cotegipe BA"
2600054,2307650,2311801,2109908,2608909,2111201,1504422,"Marituba PA","Abreu E Lima PE","Maracanaú CE","Russas CE"
1503754,4105201,3166105,1508159,5102603,3100609,1504455,"Medicilândia PA","Jacareacanga PA","Cerro Azul PR","Senhora do Porto MG"
2705804,1501105,2801405,2912905,1505635,1503044,1504505,"Melgaço PA","Olho D'Água do Casado AL","Bagre PA","Carira SE"
2100436,2610509,2102606,2709400,2311959,2112100,1504604,"Mocajuba PA","Alto Alegre do Maranhão MA","Passira PE","Cândido Mendes MA"
2513901,1303809,1502301,1505486,2914000,2609907,1504703,"Moju PA","São Bento PB","São Gabriel da Cachoeira AM","Capitão Poço PA"
2302404,2101707,2314102,2902708,2307502,2106706,1504802,"Monte Alegre PA","Boa Viagem CE","Barreirinhas MA","Viçosa do Ceará CE"
2803203,1502806,3113008,2925709,2606507,1501782,1504901,"Muaná PA","Itaporanga D'Ajuda SE","Curralinho PA","Caraí MG"
2703809,2703106,1301654,1303205,2610202,2202505,1504950,"Nova Esperança do Piriá PA","Joaquim Gomes AL","Igaci AL","Guajará AM"
2925501,2919959,3145356,2204402,1712405,2611705,1504976,"Nova Ipixuna PA","Prado BA","Maetinga BA","Novo Oriente de Minas MG"
3129657,3160454,2608453,2917359,2206654,2413805,1505007,"Nova Timboteua PA","Ibiracatu MG","Santo Antônio do Retiro MG","Lagoa do Carro PE"
5002209,3135704,1100098,4301909,5000203,3203502,1505031,"Novo Progresso PA","Bonito MS","Jequitibá MG","Espigão D'Oeste RO"
2914000,1502301,1303502,1303809,1502954,1503705,1505064,"Novo Repartimento PA","Ipirá BA","Capitão Poço PA","Pauini AM"
2701407,1503903,2109809,2606101,2305902,2105906,1505106,"Óbidos PA","Campo Alegre AL","Juruti PA","Santa Helena MA"
2805406,1300706,2703205,1505650,2918753,2202117,1505205,"Oeiras do Pará PA","Poço Redondo SE","Boca do Acre AM","Igreja Nova AL"
1502103,2101608,2103307,2402600,2906006,2701407,1505304,"Oriximiná PA","Cametá PA","Barra do Corda MA","Codó MA"
2705606,2613800,2930766,2707800,2708501,2607505,1505403,"Ourém PA","Novo Lino AL","São Vicente Ferrer PE","Sítio do Quinto BA"
3305703,2615409,1100940,4318507,3204500,4309571,1505437,"Ourilândia do Norte PA","Sumidouro RJ","Toritama PE","Cujubim RO"
2931806,2933505,1502954,1503705,1302108,3132305,1505486,"Pacajá PA","Tremedal BA","Wenceslau Guimarães BA","Eldorado dos Carajás PA"
3120870,2204105,2601003,2206670,2509206,2504033,1505494,"Palestina do Pará PA","Curral de Dentro MG","Francisco Ayres PI","Angelim PE"
1508126,2915601,4111258,2914703,5106422,1101492,1505502,"Paragominas PA","Ulianópolis PA","Itamaraju BA","Itaperuçu PR"
1400100,2101400,3300407,5107602,2403251,3306305,1505536,"Parauapebas PA","Boa Vista RR","Balsas MA","Barra Mansa RJ"
2904704,2901957,3118106,2201960,2706448,2702207,1505551,"Pau D'Arco PA","Buerarema BA","Apuarema BA","Congonhas do Norte MG"
2501575,2407807,2606705,2209906,2614402,2933455,1505601,"Peixe-Boi PA","Barra de Santana PB","Monte Alegre RN","Ibirajuba PE"
3127073,3102407,2705804,2915908,2922706,1504505,1505635,"Piçarra PA","Fruta de Leite MG","Alvorada de Minas MG","Olho D'Água do Casado AL"
1505205,2208106,2703106,1501600,2805406,1301308,1505650,"Placas PA","Oeiras do Pará PA","Pimenteiras PI","Igaci AL"
2909604,2707404,1500206,1505650,1506195,3115458,1505700,"Ponta de Pedras PA","Crisópolis BA","Porto de Pedras AL","Acará PA"
2613008,1500701,1505908,2932309,2901205,1506583,1505809,"Portel PA","São Bento do Una PE","Anajás PA","Porto de Moz PA"
1502806,2932309,2933059,2912608,3113008,1503101,1505908,"Porto de Moz PA","Curralinho PA","Ubatã BA","Várzea da Roça BA"
1301803,1500305,2805802,2919603,3162401,2611309,1506005,"Prainha PA","Ipixuna AM","Afuá PA","Riachão do Dantas SE"
2511608,2917201,2515807,1716208,2209872,2917805,1506104,"Primavera PA","Pilões PB","Ituaçu BA","Serra Redonda PB"
1304260,1506609,2516003,2917300,2901957,2612307,1506112,"Quatipuru PA","Uarini AM","Santa Maria do Pará PA","Solânea PB"
1508100,1100023,4303509,2925303,1100122,5006606,1506138,"Redenção PA","Tucuruí PA","Ariquemes RO","Camaquã RS"
4125100,1100403,4300638,4211058,3154150,3164803,1506161,"Rio Maria PA","São João do Triunfo PR","Alto Paraíso RO","Amaral Ferrador RS"
2613008,1502509,1505809,1301951,2902906,1301209,1506187,"Rondon do Pará PA","São Bento do Una PE","Chaves PA","Portel PA"
2910503,1300201,2911808,1500206,2909604,2207900,1506195,"Rurópolis PA","Entre Rios BA","Atalaia do Norte AM","Guaratinga BA"
1503309,1300805,1500404,2917003,2211100,2709202,1506203,"Salinópolis PA","Igarapé-Miri PA","Borba AM","Alenquer PA"
3144656,2514404,2412559,2206696,3104452,3127800,1506302,"Salvaterra PA","Ninheira MG","São José de Espinharas PB","São Miguel do Gostoso RN"
3170529,2930303,2614303,2209500,2310951,2308609,1506351,"Santa Bárbara do Pará PA","Urucuia MG","Serra Dourada BA","Moreilândia PE"
2104099,2106631,2102705,2904001,2108454,3129657,1506401,"Santa Cruz do Arari PA","Formosa da Serra Negra MA","Matões do Norte MA","Cantanhede MA"
2307700,1502202,1303403,2305233,2806701,2309607,1506500,"Santa Isabel do Pará PA","Maranguape CE","Capanema PA","Parintins AM"
2609154,2701704,2607000,2804201,2504405,2702553,1506559,"Santa Luzia do Pará PA","Manari PE","Capela AL","Inajá PE"
2913507,3156007,1500701,1507458,1508357,1500859,1506583,"Santa Maria das Barreiras PA","Iguaí BA","Rio Vermelho MG","Anajás PA"
2917300,2516003,2604700,1506112,1304260,2207801,1506609,"Santa Maria do Pará PA","Ituberá BA","Solânea PB","Correntes PE"
2708006,2902104,2602308,2913705,2206209,2702405,1506708,"Santana do Araguaia PA","Santana do Ipanema AL","Araci BA","Bonito PE"
2307304,2303709,2602902,1500800,2305506,2930709,1506807,"Santarém PA","Juazeiro do Norte CE","Caucaia CE","Cabo de Santo Agostinho PE"
2206720,2411106,2106102,3136959,2303006,2929107,1506906,"Santarém Novo PA","Nazária PI","Ruy Barbosa RN","Loreto MA"
2300150,2106508,2927309,2604304,2306801,1718659,1507003,"Santo Antônio do Tauá PA","Acarape CE","Matinha MA","Salinas da Margarida BA"
2204352,2917904,1709005,2111672,2205599,2517209,1507102,"São Caetano de Odivelas PA","Geminiano PI","Jandaíra BA","Goiatins TO"
2922755,2807402,2404507,1101104,2922409,2203602,1507151,"São Domingos do Araguaia PA","Nova Ibiá BA","Tobias Barreto SE","Guamaré RN"
2917003,1502004,2504900,2610202,1508035,3108255,1507201,"São Domingos do Capim PA","Itiúba BA","Cachoeira do Arari PA","Cruz do Espírito Santo PB"
1304203,2905206,1502764,2920700,3101706,2615409,1507300,"São Félix do Xingu PA","Tefé AM","Caetité BA","Cumaru do Norte PA"
2514651,2903276,2410405,2413557,2402808,2201176,1507409,"São Francisco do Pará PA","São José do Brejo do Cruz PB","Barrocas BA","Pureza RN"
1500859,3156007,2922706,2913507,1506583,1508357,1507458,"São Geraldo do Araguaia PA","Anapu PA","Rio Vermelho MG","Nova Canaã BA"
2606309,2210656,1718550,2300804,2608503,2206407,1507466,"São João da Ponta PA","Granito PE","Sigefredo Pacheco PI","Riachinho TO"
2910404,2501500,2208502,1300904,1718501,2201507,1507474,"São João de Pirabas PA","Encruzilhada BA","Bananeiras PB","Porto PI"
2104073,2612109,2922805,2611507,2911857,2512804,1507508,"São João do Araguaia PA","Feira Nova do Maranhão MA","Salgadinho PE","Nova Itarana BA"
1304062,1302702,2921500,2613107,2100956,2705002,1507607,"São Miguel do Guamá PA","Tabatinga AM","Manicoré AM","Monte Santo BA"
2707503,1504307,2612554,2600401,2916609,1504000,1507706,"São Sebastião da Boa Vista PA","Porto Real do Colégio AL","Maracanã PA","Santa Filomena PE"
1502764,3204500,4127882,2920700,1501253,1101807,1507755,"Sapucaia PA","Cumaru do Norte PA","Santa Leopoldina ES","Tunas do Paraná PR"
2928059,2924678,2800506,3160306,2918209,1300201,1507805,"Senador José Porfírio PA","Santa Luzia BA","Piraí do Norte BA","Areia Branca SE"
2413706,2112274,2917334,2501401,2604155,2603900,1507904,"Soure PA","Sítio Novo RN","Tufilândia MA","Iuiú BA"
2601102,2609907,2910503,1500206,1506195,2803005,1507953,"Tailândia PA","Araripina PE","Ouricuri PE","Entre Rios BA"
2103752,2512408,2932408,2305357,1720200,2615201,1507961,"Terra Alta PA","Davinópolis MA","Puxinanã PB","Uibaí BA"
2306801,1718659,2412609,2800100,2925600,2303808,1507979,"Terra Santa PA","Jaguaribara CE","Rio da Conceição TO","São Paulo do Potengi RN"
2906303,1301852,1508159,3100609,1504455,4128633,1508001,"Tomé-Açu PA","Canavieiras BA","Iranduba AM","Uruará PA"
1500958,1303106,1502004,1400704,2504900,1507201,1508035,"Tracuateua PA","Aurora do Pará PA","Nova Olinda do Norte AM","Cachoeira do Arari PA"
2513901,2905602,2207751,1200138,1200807,1100379,1508050,"Trairão PA","São Bento PB","Camacan BA","Passagem Franca do Piauí PI"
5107354,4117602,4321352,4304507,5208152,4110508,1508084,"Tucumã PA","São José do Xingu MT","Palmas PR","Tavares RS"
1506138,2606002,2925303,2910727,2913903,2924009,1508100,"Tucuruí PA","Redenção PA","Garanhuns PE","Porto Seguro BA"
4111258,1200450,4104428,5007703,1100700,2918902,1508126,"Ulianópolis PA","Itaperuçu PR","Senador Guiomard AC","Candói PR"
1504455,1503754,4105201,5102603,2905206,1200179,1508159,"Uruará PA","Medicilândia PA","Jacareacanga PA","Cerro Azul PR"
2103604,2615300,2200400,2933604,2103406,2308500,1508209,"Vigia PA","Coroatá MA","Timbaúba PE","Altos PI"
2919504,2909307,1500909,1500404,1300029,2917003,1508308,"Viseu PA","Livramento de Nossa Senhora BA","Correntina BA","Augusto Corrêa PA"
4109500,3156007,4113254,1506583,1507458,2922706,1508357,"Vitória do Xingu PA","Guaraqueçaba PR","Rio Vermelho MG","Laranjal PR"
5215603,4320677,1101302,4127601,4309159,3155306,1508407,"Xinguara PA","Padre Bernardo GO","Sinimbu RS","Mirante da Serra RO"
2401107,3532157,5106000,3153608,4111001,3158409,1600055,"Serra do Navio AP","Areia Branca RN","Nantes SP","Nortelândia MT"
3147501,4203154,2504355,4106555,4107546,3505401,1600105,"Amapá AP","Passabém MG","Calmon SC","Caturité PB"
2401305,3150158,3140902,1101435,2921104,1101708,1600154,"Pedra Branca do Amapari AP","Augusto Severo RN","Piedade de Caratinga MG","Matipó MG"
4202438,1704600,2509701,2801603,1722081,2933000,1600204,"Calçoene AP","Bocaina do Sul SC","Chapada de Areia TO","Monteiro PB"
2312809,2309904,2304269,2403202,2313005,2607752,1600212,"Cutias AP","Senador Sá CE","Pacujá CE","Deputado Irapuan Pinheiro CE"
3149002,4310850,1718899,2403608,4210704,3201159,1600238,"Ferreira Gomes AP","Pedra Dourada MG","Jaboticaba RS","Santa Rita do Tocantins TO"
2205359,3140605,2205516,2905503,2922052,2406502,1600253,"Itaubal AP","João Costa PI","Materlândia MG","Juazeiro do Piauí PI"
2307601,2107506,2604007,2111201,1721208,2600054,1600279,"Laranjal do Jari AP","Limoeiro do Norte CE","Paço do Lumiar MA","Carpina PE"
3534401,2800308,3118601,5002704,3548708,2504009,1600303,"Macapá AP","Osasco SP","Aracaju SE","Contagem MG"
2206506,1101435,1200104,2921104,1504059,2915502,1600402,"Mazagão AP","Monsenhor Hipólito PI","Nova União RO","Brasiléia AC"
3301603,4100301,4207684,1100254,5106422,4124905,1600501,"Oiapoque AP","Duas Barras RJ","Agudos do Sul PR","Ipuaçu SC"
2410207,3136520,2104552,2807204,2803302,2406700,1600535,"Porto Grande AP","Portalegre RN","José Gonçalves de Minas MG","Governador Edison Lobão MA"
3543006,3154457,3132008,2515609,2309508,2303931,1600550,"Pracuúba AP","Ribeirão Branco SP","Riachinho MG","Itacambira MG"
2612208,2111201,3135100,2909802,2107506,1600279,1600600,"Santana AP","Salgueiro PE","São José de Ribamar MA","Janaúba MG"
3146305,3148707,3134004,2505808,3171030,2600807,1600709,"Tartarugalzinho AP","Padre Paraíso MG","Pedra Azul MG","Itinga MG"
2203305,3140605,2407302,2503407,2514701,2205359,1600808,"Vitória do Jari AP","Demerval Lobão PI","Materlândia MG","Marcelino Vieira RN"
4302303,5004304,4310579,4301073,5220207,3141603,1700251,"Abreulândia TO","Bom Jesus RS","Iguatemi MS","Itapuca RS"
1708254,3120102,3532827,5100359,3126703,3522653,1700301,"Aguiarnópolis TO","Fortaleza do Tabocão TO","Couto de Magalhães de Minas MG","Nova Campina SP"
3116506,1715002,3142007,3136801,3128253,3127339,1700350,"Aliança do Tocantins TO","Claro dos Poções MG","Nova Rosalândia TO","Mirabela MG"
3113503,3145703,1715101,3138104,3171907,3153301,1700400,"Almas TO","Carbonita MG","Oliveira Fortes MG","Novo Acordo TO"
3524204,3539608,3117900,3503950,3151107,3121209,1700707,"Alvorada TO","Jaborandi SP","Planalto SP","Congonhal MG"
3128253,3127354,3118502,3553856,2513406,3136801,1701002,"Ananás TO","Guaraciama MG","Glaucilândia MG","Consolação MG"
2310605,2922300,2307205,2313807,2300101,1712157,1701051,"Angico TO","Penaforte CE","Muritiba BA","Jati CE"
1302009,5204953,3123809,2410603,2101103,1718006,1701101,"Aparecida do Rio Negro TO","Itapiranga AM","Campos Verdes GO","Engenheiro Navarro MG"
2203602,2616209,2922409,1100080,2203107,2908002,1701309,"Aragominas TO","Eliseu Martins PI","Vertentes PE","Mutuípe BA"
5104906,3154507,3170651,3111150,3145059,3117836,1701903,"Araguacema TO","Jangada MT","Riacho dos Machados MG","Vargem Grande do Rio Pardo MG"
3106002,3508009,5214705,3158409,5107156,5106000,1702000,"Araguaçu TO","Bela Vista de Minas MG","Buri SP","Nova América GO"
3303203,3513504,5102504,2403251,5221858,3524402,1702109,"Araguaína TO","Nilópolis RJ","Cubatão SP","Cáceres MT"
2922409,2203602,3140902,2914653,2908002,1701309,1702158,"Araguanã TO","Mutuípe BA","Eliseu Martins PI","Matipó MG"
2110237,2900207,2705101,2106672,2207504,2500601,1702208,"Araguatins TO","Santana do Maranhão MA","Abaré BA","Matriz de Camaragibe AL"
5220009,5213400,5210158,1705557,4124202,3121803,1702307,"Arapoema TO","São João D'Aliança GO","Moiporá GO","Ipiranga de Goiás GO"
3171709,3101300,3123528,3129301,4314464,5106315,1702406,"Arraias TO","Virgínia MG","Alagoa MG","Durandé MG"
2908507,5105309,1720853,3142007,3138351,3170479,1702554,"Augustinópolis TO","Conceição do Jacuípe BA","Luciara MT","Sucupira TO"
4105003,4313441,4213302,4116109,5205703,4107751,1702703,"Aurora do Tocantins TO","Catanduvas PR","Novo Tiradentes RS","Ponte Alta SC"
2806107,2507804,1703206,2211308,2930774,2615904,1702901,"Axixá do Tocantins TO","Rosário do Catete SE","Junco do Seridó PB","Bernardo Sayão TO"
2209450,2504850,2927101,1714302,2400406,3164209,1703008,"Babaçulândia TO","Santo Antônio dos Milagres PI","Coxixola PB","Rodelas BA"
1304005,2504850,3112208,2927101,3138658,1714302,1703057,"Bandeirantes do Tocantins TO","Silves AM","Coxixola PB","Capela Nova MG"
2616100,2924652,2409100,2411007,2311009,2708709,1703073,"Barra do Ouro TO","Verdejante PE","Pintadas BA","Passa E Fica RN"
1720499,3125507,3170305,2607604,5106109,4108650,1703107,"Barrolândia TO","São Valério TO","São Gonçalo do Rio Preto MG","Umburatiba MG"
2211308,1702901,2806107,2210003,2507804,1718808,1703206,"Bernardo Sayão TO","Valença do Piauí PI","Axixá do Tocantins TO","Rosário do Catete SE"
5215256,3127206,3150000,3164431,3202108,3137908,1703305,"Bom Jesus do Tocantins TO","Novo Planalto GO","Funilândia MG","Pescador MG"
3110400,3154408,3130002,3150307,5219506,5101209,1703602,"Brasilândia do Tocantins TO","Camacho MG","Ressaquinha MG","Ibituruna MG"
3103603,5209291,5213855,1720655,5219704,3503158,1703701,"Brejinho de Nazaré TO","Arantina MG","Guaraíta GO","Morro Agudo de Goiás GO"
2304905,2904902,2310209,1712454,1718808,2506509,1703800,"Buriti do Tocantins TO","Groaíras CE","Cachoeira BA","Paracuru CE"
2309805,2204808,2101251,2926103,2402105,2106805,1703826,"Cachoeirinha TO","Pacoti CE","Ipiranga do Piauí PI","Bacabeira MA"
2900801,2605004,2512101,1503093,2615607,3163508,1703842,"Campos Lindos TO","Alcobaça BA","Cupira PE","Pombal PB"
5200803,3159001,4306072,3142106,4323457,3135407,1703867,"Cariri do Tocantins TO","Alvorada do Norte GO","Santana do Riacho MG","Cristal do Sul RS"
3157302,4209706,3140530,3145455,5212709,3162609,1703883,"Carmolândia TO","Santa Bárbara do Tugúrio MG","Lebon Régis SC","Martins Soares MG"
2105948,2803302,2201556,2512408,2304806,2103802,1703891,"Carrasco Bonito TO","Lago dos Rodrigues MA","Japaratuba SE","Bela Vista do Piauí PI"
3106101,5205513,3167301,3160603,5204854,3166402,1703909,"Caseara TO","Belmiro Braga MG","Cocalzinho de Goiás GO","Silveirânia MG"
2610103,2707008,2927903,2924900,2918605,2805208,1704105,"Centenário TO","Palmeirina PE","Pindoba AL","Santa Inês BA"
2111102,2805000,2201408,3122355,2801603,1600204,1704600,"Chapada de Areia TO","São João dos Patos MA","Pedra Mole SE","Barro Duro PI"
3148509,5213772,1400159,5100102,5200829,5213509,1705102,"Chapada da Natividade TO","Pavão MG","Montividiu do Norte GO","Bonfim RR"
3302908,4321808,4211207,4101606,4302204,3525201,1705508,"Colinas do Tocantins TO","Miguel Pereira RJ","Três de Maio RS","Morro da Fumaça SC"
